village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.970564010875811,1.2984476816542978,0.7192398154510452,0.9215260929615888,0.8684229466267689,1.1417988112414403,0.5462363265510591,2.234703699747721,0.35641175983908696
,,,,0.7070425398746741,1.194766342155405,0.6346732786390482,0.9363399399457595,0.2840694588208333,1.7859153322615822,0.6906173583674486,1.432714297864113,0.5813244538212687
,,,,1.007705056101633,1.4442482427057994,0.8273153011204482,1.1389286765922002,0.5707512087541218,0.9739186430898531,0.7354560798628693,2.545555591583252,0.4091340631662363
,,,,0.70316595051648,0.9004409039486124,0.6451477621708597,0.8371090383286474,0.23161754744308108,0.2954403237405885,0.6642664128720083,1.179689810647593,0.29248198036170103
,,,,0.6130346292833931,0.7876894840327661,0.5649189990271563,0.7398643151368245,0.16596557426710853,0.16838820680399116,0.6123097459371177,1.0358333587646484,0.30865163645058385
,,,,0.6271059851689178,0.8126238415073541,0.5827982574516203,0.7734210631895463,0.20025777334675254,0.20789476828905554,0.61403191162877,1.070888876914978,0.3247400686473785
,,,,0.6745890572081098,0.864505536165449,0.585854342438265,0.7622562232266267,0.3206751054391082,0.40293948382612627,0.6421278400846541,1.108447589687795,0.3076145543376968
,,,,0.7853155320467339,1.1003098920652277,0.5472074287201254,0.7947718018609539,0.7173351630423609,0.865962419462711,0.5811140795230184,1.909999966621399,0.45420316463924965
,,,,0.6781742407962315,0.8785545955862881,0.601924231684718,0.7899789826018836,0.29264165175415663,0.30914870882096795,0.6310475395854537,1.1959480387823922,0.3261639989995997
,,,,0.9712876673961676,1.2264608106691604,0.7968418090143551,1.0276586130308034,0.6493682847509227,1.021567685486981,0.7177948134054122,1.6608313479023995,0.28056134389568477
,,,,1.018003940388247,1.8916783111048776,0.7621149843131149,1.1501095237107704,0.7872860202640878,2.0662905122134756,0.7822687221629421,3.7780001163482666,0.6794862051336958
,,,,0.8378517848292715,1.1442774707810444,0.8013636469841003,1.069660203610335,0.24806477756333675,0.3740580743634205,0.7603005918976437,1.5959999561309814,0.38547007059200833
,,,,0.8564601590827352,1.145749362018263,0.7737988479324239,1.0458615919235141,0.3576162763850504,0.4631420537732747,0.7366614196771922,1.6713151203044059,0.38551209008910553
,,,,1.897899242389216,3.010591913232352,1.156668726789129,1.6926018145987627,1.911177137008966,3.0327040188118466,0.9423847514187423,7.210999965667725,0.600692994166781
,,,,1.0185634552551233,1.2314495094820526,0.8398709612799274,1.0296176301157958,0.6330236440003808,0.7685321603643362,0.7256514600205095,1.89515810594369,0.25563804445945654
,,,,0.7479614814504268,1.1989523058824896,0.6602635715588242,0.9533046421331882,0.2919418596738773,0.8447376962161741,0.672433131560062,1.8252499997615814,0.551331488105988
,,,,1.3911711155444366,2.424485598226784,0.8124898968926304,1.3634524100256882,2.4088863180229256,3.884908382553294,0.8772113332956724,4.091727256774902,0.7120451619966125
,,,,1.1457905204962389,1.8951973995780784,0.8367747361068373,1.1565452014891375,1.0059274941989944,1.9257319391527916,0.6542839005580384,4.005463238766319,0.5683237961349643
,,,,0.37721788391868716,0.5226188644665551,0.35778586925033684,0.47605564234835407,0.07435901458114201,0.1727550445789536,0.3986534719362229,0.6827013066836766,0.3769857623277953
,,,,0.36395063068400746,0.45289096430693754,0.3514163383048739,0.429643234120803,0.1199798368408246,0.1321573359012934,0.3991607106213541,0.5071469824934631,0.2562588600424821
,,,,0.3904324222121125,0.4856492274073685,0.36722046036248024,0.4453415633674126,0.14857328056404964,0.19407754045211428,0.3988041440957123,0.55288428424113,0.24711956250856756
,,,,0.48658219697368466,0.5871749369595265,0.4329313933005784,0.5504396386783015,0.15294903601284027,0.13498658122215382,0.47997148105529525,0.7329099953753277,0.2352130249142933
,,,,0.44779535073722043,0.663677230440156,0.41252253000732214,0.6138400260676176,0.1107648103519914,0.15580503900829018,0.5273948569076006,0.8789545297622681,0.4945146464399545
,,,,0.5527397363343489,0.7584133605841459,0.38881029904687575,0.548170217432657,0.5315158052059278,0.689286424859779,0.45590701674196016,1.1373376505715507,0.39217707365406373
,,,,0.37801518111603155,0.5394863750613987,0.3653136192606756,0.5117120356369238,0.06339630742198676,0.11653761505994836,0.4332010623008487,0.6836363673210144,0.4303548444215337
,,,,0.44837371121915887,0.676321555272647,0.40988896012050097,0.621904341105757,0.13350023970426336,0.18651019296156085,0.5202346219226133,0.8895454406738281,0.5207851491157414
,,,,0.4726917329438647,0.6350633519797555,0.41017955584837956,0.5665366948411703,0.17399129624781273,0.21063753624461284,0.4880501909041696,0.8274690055034378,0.36420653058528935
,,,,0.6678441500745899,1.0492349445958322,0.46628509534447143,0.6599656537384555,0.6250939954154261,1.1113154029930161,0.4742069053189945,1.786090898513794,0.5095765814562012
,,,,0.4123455360610968,0.5168713402239862,0.3577926693352408,0.451804188672968,0.2603215413236617,0.3275746568034212,0.3925191158435531,0.6423160544592806,0.2667850597871444
,,,,0.3890440493156312,0.5422924911481737,0.3629948139901706,0.48261453176189834,0.09880631891611488,0.2921164525936522,0.39294369058598483,0.6725108463140516,0.3806995298176156
,,,,0.4841819916302378,0.7536262880328677,0.4183645751445916,0.6472337250809904,0.17875350798506154,0.3878548812175929,0.47597279933339576,1.154972423206676,0.5367251673462531
,,,,0.4626790424913256,0.7084816158490097,0.42608625049206017,0.6609205628845133,0.13153959091568387,0.208100892974839,0.5274310083339944,0.9324907836879923,0.5432262055542091
,,,,0.42030603998378996,0.6113922031920503,0.39243367565996445,0.565321858853432,0.0841033226624158,0.14487071905476334,0.48801721038485973,0.7848874193812728,0.4560886992586297
